player,pos,contract_aav,season,pct_change,upper_limit,lower_limit,min_salary,team,games_played,icetime,expected_goals,goals,assists,points,primary_assists,secondary_assists,shifts,share_of_possible_icetime,pct_of_shift_starts_in_offensive_zone,pct_of_shift_starts_in_neutral_zone,pct_of_shift_starts_in_defensive_zone,pct_of_shift_starts_on_fly,hits,pim,pim_drawn,pim_differential,shots_blocked_by_player,shots_blocked_by_player_per_60,takeaways,giveaways,defensive_zone_giveaways,faceoff_win_pct,goals_above_expected,expected_goals_per_60_minutes,goals_per_60_minutes,assists_per_60_minutes,points_per_60_minutes,shots_on_goal_per_60_minutes,shot_attempts_per_60_minutes,shooting_pct,shooting_pct_on_unblocked_shots,expected_shooting_pct_on_unblocked_shots,shooting_pct_on_unblocked_shots_above_expected,shot_attempts,shots_on_goal,shots_that_missed_net,shots_that_were_blocked,pct_of_unblocked_shots_that_missed_net,expected_pct_of_unblocked_shots_that_missed_net,net_miss_pct_above_expected,high_danger_unblocked_shot_attempts,medium_danger_unblocked_shot_attempts,low_danger_unblocked_shot_attempts,high_danger_xgoals,medium_danger_xgoals,low_danger_xgoals,on-ice_shot_attempt_pct_(corsi),on-ice_unblocked_shot_attempt_pct_(fenwick),on-ice_goals_pct,on-ice_expected_goals_pct,off-ice_expected_goals_pct,relative_expected_goals_pct,on-ice_score_adjusted_expected_goals_pct,on-ice_score/flurry_adjusted_expected_goals_pct,on-ice_expected_goals_against_per_60_minutes,on-ice_shot_attempts_against_per_60_minutes,on-ice_high_danger_shot_attempts_against_per_60_minutes,flurry_adjusted_xgoals,on-ice_goal_differential,on-ice_expected_goals_differential,rebounds_created,xrebounds_created,rebounds_created_above_expected,xgoals_on_rebounds_shots,share_of_xgoals_from_rebounds_shots,xgoals_from_non_rebounds,xgoals_of_expected_rebounds,created_xgoals,created_xgoals_minus_actual_xgoals,shooting_talent_above_average,shooting_talent_adjusted_expected_goals,goals_above_shooting_talent,final_standing
Radek Martinek,D,600000,2012-13,0.0717,64300000,47500000,525000,NYI,13.0,209.0,0.5,3.0,0.0,3.0,0.0,0.0,246.0,0.267,0.122,0.163,0.085,0.63,15.0,4.0,2.0,2.0,19.0,5.43,2.0,6.0,3.0,0.0,2.5,0.14,0.86,0.0,0.86,3.43,7.15,0.25,0.15,0.0,0.15,25.0,12.0,8.0,5.0,0.4,0.35,0.05,0.0,1.0,19.0,0.0,0.13,0.36,0.44,0.46,0.429,0.44299999999999995,0.551,-0.10800000000000001,0.447,0.449,2.34,60.31,1.72,0.5,-2.0,-1.7,1.0,0.8,0.2,0.0,0.040999999999999995,0.5,0.2,0.7,0.2,0.0,0.5,2.5,16.0
Dennis Seidenberg,D,4000000,2012-13,0.0717,64300000,47500000,525000,BOS,46.0,1094.0,2.7,4.0,13.0,17.0,4.0,9.0,1260.0,0.391,0.105,0.147,0.166,0.583,115.0,10.0,4.0,6.0,115.0,6.3,10.0,16.0,12.0,0.0,1.3,0.15,0.22,0.71,0.93,4.55,10.03,0.048,0.034,0.017,0.017,183.0,83.0,35.0,65.0,0.297,0.331,-0.034,2.0,2.0,114.0,0.57,0.18,1.94,0.51,0.52,0.56,0.505,0.541,-0.036000000000000004,0.509,0.506,2.81,55.92,2.8,2.7,11.0,1.0,2.0,4.2,-2.2,0.1,0.045,2.6,0.9,3.5,0.8,-0.055999999999999994,2.5,1.5,5.0
Hal Gill,D,700000,2012-13,0.0717,64300000,47500000,525000,NSH,32.0,428.0,0.3,0.0,0.0,0.0,0.0,0.0,577.0,0.218,0.083,0.128,0.23199999999999998,0.556,28.0,12.0,4.0,8.0,38.0,5.32,7.0,12.0,10.0,0.0,-0.3,0.05,0.0,0.0,0.0,1.12,3.5,0.0,0.0,0.0,0.0,25.0,8.0,3.0,14.0,0.273,0.364,-0.091,0.0,1.0,10.0,0.0,0.17,0.15,0.37,0.36,0.267,0.39799999999999996,0.504,-0.106,0.39399999999999996,0.395,2.59,57.57,2.24,0.3,-14.0,-6.3,0.0,0.4,-0.4,0.0,0.0,0.3,0.1,0.4,0.1,-0.038,0.3,-0.3,27.0
Jonathan Ericsson,D,4250000,2012-13,0.0717,64300000,47500000,525000,DET,45.0,959.0,1.5,3.0,10.0,13.0,5.0,5.0,1283.0,0.35,0.125,0.179,0.16899999999999998,0.527,67.0,29.0,21.0,8.0,40.0,2.5,8.0,30.0,27.0,0.0,1.5,0.09,0.19,0.63,0.81,2.13,5.63,0.08800000000000001,0.055,0.018000000000000002,0.037000000000000005,90.0,34.0,21.0,35.0,0.382,0.345,0.036000000000000004,0.0,3.0,52.0,0.0,0.38,1.12,0.47,0.47,0.436,0.45299999999999996,0.556,-0.10300000000000001,0.455,0.455,2.59,53.83,2.25,1.5,-10.0,-7.1,1.0,2.2,-1.2,0.0,0.0,1.5,0.5,2.0,0.5,0.035,1.6,1.4,14.0
Carlo Colaiacovo,D,750000,2012-13,0.0717,64300000,47500000,525000,DET,6.0,113.0,0.6,0.0,1.0,1.0,1.0,0.0,156.0,0.307,0.192,0.147,0.077,0.583,12.0,2.0,4.0,-2.0,10.0,5.29,0.0,0.0,0.0,0.0,-0.6,0.34,0.0,0.53,0.53,6.35,14.28,0.0,0.0,0.0,0.0,27.0,12.0,5.0,10.0,0.294,0.353,-0.059000000000000004,0.0,2.0,15.0,0.0,0.23,0.41,0.58,0.54,0.3,0.502,0.527,-0.025,0.514,0.499,2.78,47.6,2.64,0.6,-4.0,0.0,1.0,0.7,0.3,0.0,0.0,0.6,0.2,0.8,0.2,0.0,0.6,-0.6,14.0
Alexei Emelin,D,4100000,2012-13,0.0717,64300000,47500000,525000,MTL,38.0,747.0,1.5,3.0,9.0,12.0,4.0,5.0,938.0,0.322,0.10300000000000001,0.198,0.12,0.578,110.0,33.0,29.0,4.0,47.0,3.77,8.0,32.0,30.0,0.0,1.5,0.12,0.24,0.72,0.96,2.65,8.27,0.091,0.052000000000000005,0.017,0.035,103.0,33.0,25.0,45.0,0.431,0.36200000000000004,0.069,0.0,1.0,57.0,0.0,0.1,1.41,0.48,0.47,0.45,0.455,0.58,-0.125,0.462,0.46399999999999997,2.48,57.16,1.85,1.5,-6.0,-5.1,3.0,2.3,0.7,0.2,0.099,1.4,0.5,1.8,0.3,-0.055999999999999994,1.4,1.6,4.0
Dion Phaneuf,D,7000000,2012-13,0.0717,64300000,47500000,525000,TOR,48.0,1208.0,4.9,9.0,19.0,28.0,10.0,9.0,1517.0,0.415,0.13699999999999998,0.205,0.177,0.48100000000000004,131.0,45.0,27.0,18.0,91.0,4.52,15.0,53.0,42.0,0.0,4.1,0.24,0.45,0.94,1.39,4.37,10.53,0.102,0.07,0.031,0.039,212.0,88.0,41.0,83.0,0.318,0.326,-0.008,1.0,14.0,114.0,0.59,1.52,2.8,0.45,0.45,0.5429999999999999,0.486,0.465,0.021,0.488,0.486,3.13,65.09,2.73,4.7,11.0,-3.5,4.0,6.0,-2.0,0.2,0.03,4.8,1.4,6.1,1.2,0.004,4.9,4.1,10.0
Dan Girardi,D,5500000,2012-13,0.0717,64300000,47500000,525000,NYR,46.0,1169.0,2.7,2.0,12.0,14.0,2.0,10.0,1339.0,0.41600000000000004,0.14300000000000002,0.192,0.175,0.49,102.0,16.0,12.0,4.0,125.0,6.42,15.0,32.0,24.0,0.0,-0.7,0.14,0.1,0.62,0.72,4.16,9.24,0.025,0.016,0.016,0.0,180.0,81.0,46.0,53.0,0.36200000000000004,0.33899999999999997,0.024,0.0,2.0,125.0,0.0,0.22,2.48,0.47,0.49,0.40399999999999997,0.445,0.556,-0.111,0.44799999999999995,0.45,2.72,61.33,2.62,2.7,-18.0,-10.5,1.0,5.2,-4.2,0.1,0.026000000000000002,2.6,1.1,3.7,1.0,0.0,2.7,-0.7,12.0
Andrew MacDonald,D,5000000,2012-13,0.0717,64300000,47500000,525000,NYI,48.0,1129.0,2.2,3.0,9.0,12.0,3.0,6.0,1304.0,0.386,0.107,0.19899999999999998,0.166,0.528,26.0,20.0,14.0,6.0,123.0,6.54,24.0,36.0,30.0,0.0,0.8,0.12,0.16,0.48,0.64,2.39,5.95,0.067,0.045,0.03,0.015,112.0,45.0,21.0,46.0,0.318,0.348,-0.03,1.0,3.0,62.0,0.71,0.25,1.28,0.45,0.46,0.44299999999999995,0.486,0.57,-0.084,0.48700000000000004,0.48700000000000004,2.84,63.39,2.71,2.2,-12.0,-3.0,1.0,2.6,-1.6,0.0,0.0,2.2,0.6,2.8,0.6,-0.066,2.1,0.9,16.0
Adam Pardy,D,700000,2013-14,0.0731,69000000,51000000,525000,WPG,60.0,865.0,2.9,0.0,6.0,6.0,2.0,4.0,1091.0,0.23600000000000002,0.095,0.152,0.098,0.654,77.0,38.0,22.0,16.0,55.0,3.81,15.0,31.0,27.0,0.0,-2.8,0.2,0.0,0.42,0.42,3.26,6.93,0.0,0.0,0.028999999999999998,-0.028999999999999998,100.0,47.0,21.0,32.0,0.309,0.294,0.015,2.0,6.0,60.0,0.77,0.72,1.36,0.51,0.51,0.5,0.495,0.502,-0.006999999999999999,0.494,0.506,2.37,51.18,2.43,2.8,0.0,-0.7,2.0,2.8,-0.8,0.8,0.281,2.1,0.6,2.7,-0.2,-0.11599999999999999,2.5,-2.5,23.0
Dalton Prout,D,1075000,2013-14,0.0731,69000000,51000000,525000,CBJ,49.0,843.0,1.5,2.0,4.0,6.0,1.0,3.0,976.0,0.284,0.094,0.18899999999999997,0.135,0.5820000000000001,99.0,37.0,35.0,2.0,65.0,4.63,13.0,11.0,7.0,0.0,0.5,0.1,0.14,0.28,0.43,3.99,7.83,0.036000000000000004,0.027000000000000003,0.013999999999999999,0.013000000000000001,110.0,56.0,17.0,37.0,0.233,0.35600000000000004,-0.12300000000000001,1.0,0.0,72.0,0.21,0.0,1.25,0.46,0.46,0.361,0.467,0.534,-0.067,0.46799999999999997,0.469,2.22,55.73,1.92,1.4,-17.0,-3.8,2.0,2.7,-0.7,0.0,0.021,1.4,0.6,2.1,0.6,-0.043,1.4,0.6,14.0
Mark Barberio,D,874125,2013-14,0.0731,69000000,51000000,525000,TBL,49.0,714.0,3.7,5.0,5.0,10.0,0.0,5.0,936.0,0.23800000000000002,0.124,0.11,0.10400000000000001,0.662,28.0,28.0,0.0,28.0,38.0,3.19,10.0,27.0,17.0,0.0,1.3,0.31,0.42,0.42,0.84,4.54,10.16,0.09300000000000001,0.067,0.04,0.027000000000000003,121.0,54.0,21.0,46.0,0.28,0.32,-0.04,3.0,6.0,66.0,1.27,0.83,1.64,0.52,0.53,0.579,0.517,0.503,0.013999999999999999,0.521,0.517,2.34,52.42,1.76,3.5,9.0,1.9,3.0,3.2,-0.2,0.8,0.217,2.9,0.7,3.6,-0.1,-0.096,3.4,1.6,8.0
Matt Greene,D,2500000,2013-14,0.0731,69000000,51000000,525000,LAK,38.0,603.0,1.9,2.0,4.0,6.0,3.0,1.0,908.0,0.26,0.094,0.129,0.15,0.628,118.0,37.0,9.0,28.0,59.0,5.86,1.0,36.0,32.0,0.0,0.1,0.19,0.2,0.4,0.6,3.78,8.84,0.053,0.03,0.015,0.015,89.0,38.0,28.0,23.0,0.424,0.33299999999999996,0.091,2.0,1.0,63.0,0.69,0.12,1.08,0.51,0.51,0.36,0.42100000000000004,0.555,-0.134,0.42200000000000004,0.43,3.08,54.16,3.68,1.9,-14.0,-8.4,5.0,2.5,2.6,0.1,0.042,1.8,0.5,2.3,0.4,0.0,1.9,0.1,9.0
Nikita Nikitin,D,4500000,2013-14,0.0731,69000000,51000000,525000,CBJ,66.0,1129.0,2.4,2.0,13.0,15.0,8.0,5.0,1298.0,0.281,0.11199999999999999,0.154,0.122,0.612,84.0,20.0,8.0,12.0,72.0,3.82,13.0,21.0,15.0,0.0,-0.4,0.13,0.11,0.69,0.8,5.05,10.46,0.021,0.016,0.016,0.0,197.0,95.0,32.0,70.0,0.252,0.331,-0.079,0.0,1.0,126.0,0.0,0.1,2.31,0.49,0.49,0.561,0.501,0.491,0.01,0.507,0.502,2.08,54.18,1.65,2.3,10.0,0.1,2.0,4.7,-2.7,0.1,0.054000000000000006,2.3,1.0,3.3,0.9,-0.07,2.2,-0.2,14.0
Eric Gryba,D,1250000,2013-14,0.0731,69000000,51000000,525000,OTT,57.0,998.0,1.7,2.0,9.0,11.0,2.0,7.0,1352.0,0.287,0.081,0.19399999999999998,0.192,0.5329999999999999,161.0,64.0,48.0,16.0,60.0,3.6,6.0,35.0,28.0,0.0,0.3,0.1,0.12,0.54,0.66,3.42,7.63,0.035,0.024,0.012,0.012,127.0,57.0,25.0,45.0,0.305,0.32899999999999996,-0.024,0.0,2.0,80.0,0.0,0.23,1.43,0.44,0.42,0.452,0.39,0.519,-0.129,0.39,0.39399999999999996,3.29,61.94,3.84,1.6,-8.0,-19.8,4.0,3.0,1.0,0.1,0.03,1.6,0.6,2.2,0.5,-0.086,1.5,0.5,20.0
Ron Hainsey,D,2833333,2013-14,0.0731,69000000,51000000,525000,CAR,82.0,1758.0,3.7,4.0,11.0,15.0,5.0,6.0,2265.0,0.353,0.10300000000000001,0.159,0.151,0.586,96.0,35.0,21.0,14.0,124.0,4.23,36.0,40.0,30.0,0.0,0.3,0.13,0.14,0.38,0.51,2.46,5.8,0.055999999999999994,0.037000000000000005,0.027999999999999997,0.009000000000000001,170.0,72.0,35.0,63.0,0.327,0.327,0.0,4.0,7.0,96.0,1.06,0.76,1.88,0.48,0.49,0.41200000000000003,0.488,0.495,-0.006999999999999999,0.486,0.489,2.52,56.66,1.95,3.6,-23.0,-3.5,5.0,4.2,0.8,1.1,0.28300000000000003,2.7,0.9,3.5,-0.2,0.0,3.7,0.3,24.0
Andrei Markov,D,5750000,2013-14,0.0731,69000000,51000000,525000,MTL,81.0,2044.0,5.7,7.0,36.0,43.0,21.0,15.0,2321.0,0.415,0.133,0.185,0.138,0.544,49.0,24.0,32.0,-8.0,180.0,5.28,35.0,82.0,71.0,0.0,1.3,0.17,0.21,1.06,1.26,3.84,8.57,0.053,0.037000000000000005,0.026000000000000002,0.011000000000000001,292.0,131.0,60.0,101.0,0.314,0.314,0.0,1.0,10.0,180.0,0.44,1.15,4.13,0.52,0.52,0.585,0.534,0.445,0.08900000000000001,0.535,0.5329999999999999,2.77,57.03,2.55,5.6,32.0,13.8,12.0,9.1,2.9,0.8,0.138,4.9,2.1,7.0,1.3,0.027000000000000003,5.9,1.1,10.0
Kimmo Timonen,D,2750000,2012-13,0.0717,64300000,47500000,525000,PHI,45.0,979.0,5.1,5.0,24.0,29.0,14.0,10.0,1270.0,0.36,0.157,0.185,0.146,0.512,31.0,36.0,8.0,28.0,79.0,4.84,13.0,21.0,15.0,0.0,-0.1,0.31,0.31,1.47,1.78,4.78,10.35,0.064,0.044000000000000004,0.044000000000000004,0.0,169.0,78.0,35.0,56.0,0.31,0.345,-0.035,6.0,3.0,104.0,2.49,0.38,2.21,0.55,0.57,0.596,0.605,0.43700000000000006,0.168,0.605,0.598,2.46,51.09,1.96,4.9,20.0,21.5,6.0,4.8,1.2,0.5,0.091,4.6,1.2,5.8,0.7,-0.078,4.7,0.3,20.0
Marek Zidlicky,D,4000000,2012-13,0.0717,64300000,47500000,525000,NJD,48.0,1007.0,5.7,4.0,15.0,19.0,6.0,9.0,1247.0,0.34299999999999997,0.17,0.18100000000000002,0.064,0.585,52.0,38.0,8.0,30.0,42.0,2.5,10.0,31.0,17.0,0.0,-1.7,0.34,0.24,0.89,1.13,6.01,13.81,0.04,0.027000000000000003,0.034,-0.006999999999999999,232.0,101.0,45.0,86.0,0.308,0.322,-0.013999999999999999,3.0,12.0,131.0,1.02,1.57,3.09,0.64,0.64,0.526,0.622,0.491,0.131,0.619,0.617,1.92,36.74,1.55,5.3,4.0,20.8,8.0,6.9,1.1,0.4,0.07,5.3,1.6,6.9,1.2,-0.073,5.3,-1.3,23.0
Brad Stuart,D,3600000,2013-14,0.0731,69000000,51000000,525000,SJS,61.0,1167.0,2.8,3.0,8.0,11.0,4.0,4.0,1497.0,0.312,0.084,0.159,0.152,0.605,122.0,35.0,27.0,8.0,114.0,5.86,13.0,29.0,19.0,0.0,0.2,0.15,0.15,0.41,0.57,3.29,8.48,0.047,0.032,0.021,0.011000000000000001,165.0,64.0,31.0,70.0,0.326,0.337,-0.011000000000000001,2.0,4.0,89.0,0.54,0.43,1.85,0.47,0.48,0.449,0.47100000000000003,0.624,-0.153,0.475,0.47,2.53,61.83,1.85,2.8,-9.0,-5.3,4.0,3.9,0.1,0.3,0.113,2.5,0.8,3.3,0.5,0.0,2.8,0.2,5.0
John Moore,D,850500,2013-14,0.0731,69000000,51000000,525000,NYR,74.0,1134.0,5.4,4.0,11.0,15.0,5.0,6.0,1566.0,0.253,0.16899999999999998,0.149,0.057,0.625,59.0,25.0,21.0,4.0,57.0,3.02,4.0,27.0,20.0,0.0,-1.4,0.29,0.21,0.58,0.79,6.08,13.22,0.035,0.024,0.03,-0.006,250.0,115.0,52.0,83.0,0.311,0.317,-0.006,5.0,3.0,159.0,1.74,0.32,3.37,0.55,0.55,0.589,0.544,0.509,0.035,0.541,0.544,2.39,51.68,2.49,5.2,13.0,8.7,9.0,6.8,2.2,1.7,0.306,3.8,1.5,5.2,-0.2,-0.128,4.7,-0.7,12.0
Danny DeKeyser,D,2187500,2013-14,0.0731,69000000,51000000,525000,DET,65.0,1406.0,3.7,4.0,19.0,23.0,6.0,13.0,1955.0,0.35200000000000004,0.12300000000000001,0.177,0.14,0.56,64.0,30.0,29.0,1.0,116.0,4.95,13.0,36.0,26.0,0.0,0.4,0.16,0.17,0.81,0.98,3.58,7.34,0.048,0.034,0.025,0.009000000000000001,172.0,84.0,35.0,53.0,0.294,0.32799999999999996,-0.034,2.0,7.0,110.0,0.41,0.81,2.42,0.47,0.49,0.514,0.48100000000000004,0.517,-0.036000000000000004,0.48200000000000004,0.48100000000000004,2.37,52.98,2.09,3.6,3.0,-4.1,4.0,5.3,-1.3,0.4,0.10400000000000001,3.3,1.1,4.4,0.7,-0.109,3.3,0.7,15.0
Justin Braun,D,3800000,2013-14,0.0731,69000000,51000000,525000,SJS,82.0,1719.0,5.1,4.0,13.0,17.0,5.0,8.0,2153.0,0.342,0.087,0.185,0.154,0.575,77.0,20.0,20.0,0.0,146.0,5.1,40.0,39.0,33.0,0.0,-1.1,0.18,0.14,0.45,0.59,4.22,9.39,0.033,0.024,0.03,-0.006,269.0,121.0,45.0,103.0,0.271,0.331,-0.06,3.0,11.0,152.0,0.96,1.25,2.87,0.51,0.52,0.507,0.545,0.611,-0.066,0.5479999999999999,0.542,2.37,56.15,2.27,4.9,2.0,13.3,13.0,6.7,6.3,0.7,0.132,4.4,1.4,5.8,0.7,-0.256,3.8,0.2,5.0
Tyson Barrie,D,2600000,2013-14,0.0731,69000000,51000000,525000,COL,64.0,1186.0,8.3,13.0,25.0,38.0,11.0,14.0,1487.0,0.303,0.168,0.138,0.1,0.594,50.0,20.0,18.0,2.0,57.0,2.88,26.0,27.0,17.0,0.0,4.7,0.42,0.66,1.26,1.92,5.11,10.47,0.129,0.092,0.057,0.035,207.0,101.0,40.0,66.0,0.284,0.305,-0.021,9.0,16.0,116.0,3.78,1.93,2.63,0.55,0.55,0.655,0.5710000000000001,0.425,0.146,0.5720000000000001,0.5660000000000001,2.46,50.46,2.33,8.1,37.0,16.2,11.0,6.7,4.3,1.2,0.138,7.2,1.5,8.6,0.3,-0.183,6.8,6.2,3.0
Justin Schultz,D,3675000,2013-14,0.0731,69000000,51000000,525000,EDM,76.0,1767.0,8.3,11.0,22.0,33.0,12.0,10.0,2021.0,0.38299999999999995,0.156,0.18600000000000003,0.125,0.532,34.0,16.0,18.0,-2.0,113.0,3.84,21.0,64.0,54.0,0.0,2.7,0.28,0.37,0.75,1.12,3.77,8.31,0.099,0.064,0.046,0.018000000000000002,245.0,111.0,62.0,72.0,0.358,0.306,0.052000000000000005,6.0,20.0,147.0,2.0,2.26,4.0,0.48,0.48,0.494,0.491,0.426,0.065,0.486,0.49,2.91,58.2,2.88,8.0,-2.0,-3.1,8.0,8.4,-0.4,0.8,0.091,7.5,1.9,9.4,1.1,0.11699999999999999,9.2,1.8,28.0
Marco Scandella,D,4000000,2013-14,0.0731,69000000,51000000,525000,MIN,76.0,1429.0,3.1,3.0,14.0,17.0,5.0,9.0,2021.0,0.307,0.081,0.151,0.155,0.614,70.0,20.0,14.0,6.0,102.0,4.28,25.0,35.0,29.0,0.0,-0.1,0.13,0.13,0.59,0.71,3.36,8.06,0.038,0.025,0.025,0.0,192.0,80.0,41.0,71.0,0.33899999999999997,0.331,0.008,1.0,4.0,116.0,0.42,0.52,2.15,0.46,0.46,0.485,0.461,0.511,-0.05,0.46,0.462,2.34,55.4,1.93,3.0,-3.0,-8.0,9.0,4.5,4.5,0.6,0.191,2.5,0.9,3.4,0.3,-0.043,3.0,0.0,11.0
Alec Martinez,D,4000000,2013-14,0.0731,69000000,51000000,525000,LAK,61.0,956.0,7.0,11.0,11.0,22.0,4.0,7.0,1332.0,0.257,0.139,0.125,0.07400000000000001,0.6609999999999999,96.0,14.0,10.0,4.0,75.0,4.71,5.0,27.0,19.0,0.0,4.0,0.44,0.69,0.69,1.38,4.96,13.99,0.139,0.078,0.043,0.035,223.0,79.0,62.0,82.0,0.44,0.305,0.135,11.0,9.0,121.0,2.94,1.17,2.88,0.61,0.61,0.672,0.624,0.52,0.10400000000000001,0.629,0.627,1.82,41.92,1.63,6.7,23.0,19.2,9.0,6.7,2.3,2.1,0.301,4.9,1.5,6.4,-0.6,-0.016,6.9,4.1,9.0
Marc Staal,D,5700000,2013-14,0.0731,69000000,51000000,525000,NYR,72.0,1476.0,4.4,3.0,11.0,14.0,5.0,6.0,1979.0,0.33899999999999997,0.115,0.179,0.15,0.556,83.0,24.0,12.0,12.0,84.0,3.41,41.0,48.0,39.0,1.0,-1.4,0.18,0.12,0.45,0.57,3.74,8.82,0.033,0.022000000000000002,0.028999999999999998,-0.006999999999999999,217.0,92.0,44.0,81.0,0.324,0.324,0.0,2.0,9.0,125.0,0.66,1.03,2.74,0.51,0.5,0.462,0.45799999999999996,0.539,-0.081,0.461,0.461,2.59,52.57,2.56,4.3,-8.0,-9.9,8.0,5.2,2.8,0.5,0.10400000000000001,4.0,1.1,5.0,0.6,0.0,4.4,-1.4,12.0
Nick Leddy,D,5500000,2013-14,0.0731,69000000,51000000,525000,CHI,82.0,1341.0,6.0,7.0,24.0,31.0,10.0,14.0,1719.0,0.268,0.14400000000000002,0.139,0.063,0.654,52.0,10.0,16.0,-6.0,45.0,2.01,12.0,35.0,26.0,0.0,1.0,0.27,0.31,1.07,1.39,5.5,9.75,0.057,0.045,0.039,0.006,218.0,123.0,31.0,64.0,0.201,0.325,-0.12300000000000001,6.0,5.0,143.0,2.19,0.57,3.28,0.61,0.6,0.614,0.61,0.525,0.085,0.613,0.608,1.9,40.34,1.48,5.9,26.0,24.0,10.0,7.0,3.0,1.0,0.158,5.1,1.5,6.5,0.5,0.184,7.1,-0.1,7.0
Nick Schultz,D,2250000,2013-14,0.0731,69000000,51000000,525000,CBJ,67.0,1083.0,1.2,0.0,5.0,5.0,3.0,2.0,1460.0,0.267,0.077,0.17600000000000002,0.166,0.581,69.0,28.0,14.0,14.0,126.0,6.98,1.0,35.0,32.0,0.0,-1.1,0.06,0.0,0.28,0.28,1.83,3.93,0.0,0.0,0.02,-0.02,71.0,33.0,17.0,21.0,0.34,0.36,-0.02,0.0,1.0,49.0,0.0,0.09,1.05,0.36,0.38,0.312,0.36200000000000004,0.49,-0.128,0.36200000000000004,0.36700000000000005,3.09,69.23,2.71,1.1,-29.0,-24.1,2.0,1.8,0.3,0.0,0.0,1.2,0.4,1.6,0.4,-0.151,1.0,-1.0,14.0
Marc Methot,D,4900000,2013-14,0.0731,69000000,51000000,525000,OTT,75.0,1630.0,4.2,6.0,17.0,23.0,8.0,9.0,2053.0,0.35600000000000004,0.13,0.20800000000000002,0.153,0.508,181.0,28.0,12.0,16.0,110.0,4.05,21.0,43.0,37.0,0.0,1.8,0.15,0.22,0.63,0.85,4.31,7.73,0.051,0.039,0.026000000000000002,0.013000000000000001,210.0,117.0,37.0,56.0,0.24,0.325,-0.084,4.0,5.0,145.0,1.03,0.7,2.44,0.48,0.47,0.434,0.434,0.508,-0.07400000000000001,0.434,0.439,2.82,61.56,2.8,4.1,-20.0,-17.9,5.0,5.8,-0.8,0.6,0.135,3.6,1.2,4.8,0.6,-0.012,4.1,1.9,20.0
Dougie Hamilton,D,5750000,2014-15,0.0348,71400000,52800000,575000,BOS,72.0,1536.0,7.2,10.0,32.0,42.0,11.0,21.0,1940.0,0.349,0.142,0.152,0.127,0.579,106.0,41.0,25.0,16.0,53.0,2.07,24.0,45.0,30.0,0.0,2.8,0.28,0.39,1.25,1.64,7.34,15.35,0.053,0.038,0.027000000000000003,0.011000000000000001,393.0,188.0,75.0,130.0,0.285,0.316,-0.03,3.0,13.0,247.0,1.18,1.55,4.42,0.59,0.57,0.517,0.536,0.491,0.045,0.536,0.535,2.52,48.74,2.15,6.9,5.0,10.0,7.0,10.9,-3.9,0.0,0.006,7.1,2.5,9.7,2.5,-0.02,7.0,3.0,17.0
Andrej Sustr,D,1450000,2014-15,0.0348,71400000,52800000,575000,TBL,72.0,1274.0,2.3,0.0,13.0,13.0,5.0,8.0,1561.0,0.292,0.102,0.185,0.133,0.58,39.0,34.0,10.0,24.0,84.0,3.95,17.0,28.0,21.0,0.0,-2.3,0.11,0.0,0.61,0.61,2.59,6.21,0.0,0.0,0.026000000000000002,-0.026000000000000002,132.0,55.0,23.0,54.0,0.295,0.308,-0.013000000000000001,0.0,5.0,73.0,0.0,0.63,1.63,0.46,0.46,0.505,0.469,0.541,-0.07200000000000001,0.47,0.475,2.44,54.61,2.21,2.2,1.0,-6.0,2.0,3.0,-1.0,0.1,0.035,2.2,0.6,2.8,0.5,-0.095,2.0,-2.0,5.0
Brendan Smith,D,2750000,2014-15,0.0348,71400000,52800000,575000,DET,76.0,1359.0,3.6,4.0,9.0,13.0,3.0,6.0,1944.0,0.292,0.129,0.134,0.10400000000000001,0.633,60.0,68.0,52.0,16.0,68.0,3.0,19.0,47.0,35.0,0.0,0.4,0.16,0.18,0.4,0.57,3.88,8.25,0.045,0.033,0.025,0.008,187.0,88.0,34.0,65.0,0.27899999999999997,0.336,-0.057,1.0,6.0,115.0,0.45,0.67,2.49,0.53,0.52,0.44299999999999995,0.506,0.526,-0.02,0.506,0.506,2.14,45.14,1.99,3.6,-11.0,1.2,4.0,4.6,-0.6,0.0,0.0,3.6,1.0,4.6,1.0,-0.081,3.3,0.7,12.0
David Rundblad,D,1050000,2014-15,0.0348,71400000,52800000,575000,CHI,49.0,627.0,1.8,3.0,11.0,14.0,7.0,4.0,844.0,0.21,0.153,0.159,0.055999999999999994,0.633,23.0,12.0,8.0,4.0,38.0,3.64,10.0,29.0,24.0,0.0,1.2,0.18,0.29,1.05,1.34,5.55,13.11,0.052000000000000005,0.036000000000000004,0.012,0.024,137.0,58.0,26.0,53.0,0.31,0.345,-0.036000000000000004,0.0,0.0,84.0,0.0,0.0,1.84,0.58,0.56,0.6729999999999999,0.535,0.523,0.012,0.529,0.534,2.34,47.16,1.53,1.8,18.0,3.7,3.0,3.3,-0.3,0.0,0.0,1.8,0.7,2.5,0.7,-0.201,1.5,1.5,7.0
